"Puzzle","BruteForce","DepthFirst","BitWise","NakedSingles","HiddenSingles","NSSearch","HSSearch"
"000600320604120980000000004000700013000000006200890000070400000400030079002000060",0.8125,23.8385,0.2791,57.2502,22.8459,211,138
"000000080056080204780030106000060000000009310007010000000600900640000001078020000",14.0762,80.8134,4.9354,18.755,15.7282,77,99
"080049020000030806300876000805004003000020000200080040000050002007010000050000400",1.2768,0.9749,0.4552,19.0957,20.4932,61,120
"000056000000007023709000006200360000005080014090000300030040008600078500000000040",0.0285,4.6137,0.0162,65.4657,25.3111,202,171
"000372010300000000009000000450000600001003000090608104030810062004000080900000050",1.3774,573.7009,0.4891,12.3208,14.8809,56,98
"500300810000000000000006027450001702680200030020030008260000000090008000000000280",0.7461,1.0811,0.218,37.8503,22.2234,101,129
"000020000007009035800005020002004190004000003098060070001300980200080000006000000",0.1083,0.6625,0.0434,42.0163,20.2619,125,122
"800050000604001080320900000007060012060102070400000000000006000040310008030000006",2.8647,0.6373,1.0449,188.2394,25.5082,741,161
"000400080000009020000000056010000000065070000000210305001002000040007501970001602",0.0947,454.8604,0.0184,19.1671,14.3817,86,86
"007008001000000600000600483005062309006090000310000060000046000904000000002000047",0.2824,1.6564,0.1073,35.7793,20.665,56,91
"000650320000000900001087650900000013700021000210006700000060002000000500000070400",0.4782,1.3928,0.1739,58.0886,14.9197,106,98
"002000009007080234100030000000608000000000608090102005000490070054700000000010002",0.2293,10.0616,0.0851,68.8066,15.5284,192,95
"870000020954300006300076000000005000040000090000098045009007002400000009002000400",13.9869,479.9944,4.9368,22.5014,19.1804,91,125
"020050700000800000700000056004305807300000000007210000001042008000000031070500600",0.0515,149.5104,0.0232,13.2064,16.9804,56,103
"031006080000700120000000050003000000007000001608201000300800900800000010970300804",0.0305,35.3522,0.0167,25.2402,18.1613,74,107
"300000189560000000000000007020050000700300008000072000200000906800003050004700813",1.3761,31.1263,0.4403,23.4312,15.1282,91,92
"400300000300001000010046007040008090000000000000100408260004000130800600090063004",9.4517,65.4419,3.0103,18.2029,22.9555,56,144
"000040900803000700000700003007400002000300580310500000600004008250000000104008200",6.1203,3.7545,1.9461,38.7179,21.085,71,91
"000000000000001405000005000002040790500210308008000200000000982001083000980002040",37.9649,87.8505,13.8491,53.2786,17.0177,290,115
"234010089006070000709030000040000800000790001007100000150002008000000003000000015",0.1045,0.998,0.0266,40.1661,16.6238,106,109
"070094001000000006020070004009000210000000060000060008000001602047009100002600407",776.4496,31242.0773,265.0518,58.4668,24.8765,249,145
"000070010672800030010430000300040000284000006090000000000004980000003500048000100",0.3804,5.0585,0.1405,23.9643,27.3004,56,132
"000000090000009075001005003000060010500800002912000000000006008800020530100050067",4.1951,60.2818,1.2725,41.8004,15.0845,166,87
"000006009000798000700023400014000007300000010890000005030600908600080001070000000",0.0783,2.0865,0.0186,57.5956,26.4498,119,175
"204000000510009000009000156001600890020007000007040000102000900400000008900000015",0.9723,40.7058,0.3661,26.3528,14.7098,73,84
"000000700516000030000034050301005000000000040000040502050060073468070020000000008",0.6948,5.7054,0.2541,50.3054,28.664,195,181
"907000300000000080300007000806005003045302000003090740000460002400030500002000000",8.5674,112.2649,3.0283,61.4824,15.0336,297,90
"000600000000103000001080050090745000005000800003890700509400100008200000030070060",4.0956,32.3368,1.4895,21.5677,12.9089,81,83
"000006780100000034000234150012000000465900000000002005000600008000000021900000040",0.0349,1.8172,0.0179,44.181,15.8205,59,110
"030010700510900030700004006040000000620000001007003000102008973008000005060000000",0.0383,19.0588,0.0192,17.026,21.7313,58,85
"050008090408020600001600403040000002000510004000000056000200000000060000162800009",0.1772,2.8073,0.0675,27.7376,31.7012,56,180
"500002009070080006800000307003000701600000030007030408000000003004800002090063000",0.3092,1.6522,0.1165,39.7064,24.33,58,113
"806000320900200800000870000008640000005002000200008045500067000000001500000000460",19.3589,56.9276,7.0727,23.1379,14.6557,93,88
"000400000000000003080023006204005000060807214807000000030000978000000000008001602",0.0366,0.5726,0.0185,70.412,23.0377,263,154
"034006080000007000009000106341600000000000300007003560000008070000000620063050010",11.4624,56.8061,4.0288,44.8484,27.0742,182,166
"030506089506000000009004050001005007600000301000000060100060000000301025900050000",0.2654,0.4651,0.0834,21.0851,32.2655,56,126
"200006000500000200700034150041000807600090000000140000050960000060000000903080005",0.0546,2.7675,0.027,35.3522,34.0721,56,185
"000000000607900000019035607000000000074010300008006000050064080000003500006700140",8.2572,28.2616,2.6458,20.6419,15.5725,63,97
"200006080516000230080000006000000090025809001000100002100000000008300600063000010",1.6299,1.3422,0.597,37.4326,21.8426,56,91
"000000009620001400009000600002008000500009000000300204750004000040890570006700003",21.5249,51.698,7.4386,39.2558,16.6889,146,103
"120000000400087003700003400200060800000070000800200000001600070042000500008500640",0.0316,1.5664,0.0173,37.0139,22.3741,56,93
"005007010000800000810405620000000090074900200008000074003000002000000006006700301",0.1038,2.6991,0.0428,36.7121,20.9565,59,100
"900000000000001000320000050096000210045030800000090000000460030460010009002079400",10.7107,20.5424,3.6596,24.406,15.3759,97,105
"000600001004300087000080600006740010000000000010000040070400102468000070030009060",12.5602,0.565,4.4534,27.8261,29.0964,56,113
"003000089450800100089100050000000000365000200007010005000000070000090030900501040",0.0903,130.5414,0.0209,180.2783,28.8129,802,180
"006040001040012800001006000000004010000200000200000009900050030000168007157000060",8.8838,204.1732,3.1126,21.991,12.876,109,84
"000000000060000045089300060020410000000079003708020000400000072000790600906000050",0.9348,24.9603,0.3236,17.0154,15.3842,66,96
"000400091000000605090600000008000900000020040912040500007000008009012000100008760",1.3091,5.388,0.4639,22.3605,24.1848,56,173
"000050709400870020000123050010060800000000000000000005500002078002090001078000002",0.0572,3.2103,0.027,25.0215,16.7531,66,95
"003400009056700000080000000010000000300007000090000360001000978602000001978000602",0.1532,71.8393,0.028,22.7977,15.1358,89,84
"000000810000800005800005007002074108500080000000000070003146000000300750900052000",0.1856,2931.6963,0.0562,20.2789,16.2938,94,106
"230500780500000000009030006000400097000000320000000401002600970008002000900007002",0.5787,51.7794,0.2051,33.5972,19.1334,129,106
"000000020650000907000080000890740200740003000000806040000408032000000570000000068",2.3112,57.0576,0.8205,18.9278,12.2949,79,81
"007600000050000900021080000800000213000000896000896040500060000000012009000000460",1.6328,13.5733,0.5518,20.6121,15.9973,58,89
"000000021009301000001876900800000000004003700200005000000057000000060000152900067",0.1892,1.3991,0.0557,43.2381,13.1036,103,93
"000004300050020900000007600000005200700000000010006745509408100060000570002500000",11.2543,31.5892,4.0821,19.3049,16.124,65,96
"000004301600002080000087004000040010700200000013800000070008000408003009030570000",9.5973,2.5308,3.4734,15.3008,22.4524,56,125
"000900021050000070000070000700640003000001700200008640500060002467000000032000060",1.5599,155.0062,0.55,21.3727,14.5578,100,89
"103006089400000003080020000214005007300870010000000060031000900000008030070000000",0.5233,0.2187,0.1892,56.3047,18.6696,101,116
"004061000060800000000200106000006090000900005097020000100000000000080542950740010",1.1334,6.1519,0.3845,63.8078,25.7445,178,188
"003006089050080003000003000100300000000000210007010000001000900000098000970531640",0.9289,8.1064,0.325,70.2307,20.3082,155,122
"000072810372000040010506000050008001000030000207000000004065000000000003900203400",1.6971,1.8079,0.6116,51.3164,15.4643,95,90
"005060000007100040000040060000604090004080020090500000031800000000070604906002001",0.6551,9.2964,0.2425,18.2395,17.9661,62,111
"406302010000080006009006000000720600001003270007000000030004000120000080060000051",4.2799,2.8657,1.5691,30.6588,27.3373,56,95
"053000810007809000800000000300000000000098260090260070741002000200000701006000000",10.695,58.2754,3.7864,18.8295,18.6042,94,107
"403600009000801000809405000005040001280007000001000040000100082000000500006080070",3.4948,0.8117,1.1979,42.6347,18.499,110,99
"506002009000100000800540000003700000080000205090050004005014000020000000068207001",4.7162,94.8818,1.6877,45.0064,19.4466,181,119
"000006000050079003000000056000300097300980204090204000500000000042000500000031600",0.0256,43.799,0.015,18.4785,18.649,56,123
"000003020000000006900870043000002000300060080400900000870010200006084007030007050",54.6123,41.9861,19.1551,31.6055,18.6555,137,137
"060040021040901000900060000000000002000002000012507000009050108200030006000078200",1.3591,29.7518,0.4823,13.1157,20.1478,56,84
"087654000004103000300000000096700000000000000010890040509008000400000500030509400",10.1952,2.9965,3.5949,54.3049,14.1883,109,81
"070004020000023000001000000709000200080031709003060000900600030002009000000058092",0.2924,45.8717,0.1052,21.9963,12.4202,63,82
"000003000000000006020076000680039000395000004002000039009004152000000307006000400",3.8562,8.2223,1.0875,56.8635,19.9672,159,145
"080604300000001000000080600800005003000010006010890000079068000408002500100500000",41.5791,329.5047,14.702,15.4728,17.8194,63,120
"700003900000100000000765003080600010400002500000080600670000000050900070038270000",0.2045,0.711,0.0827,39.3334,18.2884,59,80
"000060000000000204009230156000400000010070300007005000100000078673000040058040000",0.2558,5.4455,0.096,26.6128,16.6824,101,101
"004000001038020500290560000007000000020010800103000602000390000070201000000047000",2.2269,2.5961,0.8001,61.8392,18.8382,160,123
"900604001050300007000007050800045010700000000003890045000408002000103000000070000",26.6305,91.749,9.3113,49.1893,13.4006,247,85
"000600000020089000800005000000040098574008060000200004003012046200000700000003080",2.4189,117.925,0.8733,15.5258,19.7633,70,130
"506372010070000500800006300000008700000400200000030008005000004020004900904050000",0.0938,0.5016,0.044,41.276,16.9327,72,101
"000000709560890000000004100030410007016008300090000001000003000070089000900040003",0.2155,0.4369,0.0825,43.8173,15.0584,97,85
"000003001003001800020076003000090000390000008410008000009600104050030007006080000",47.9027,0.2294,17.08,53.8167,15.8574,114,101
"000000000600210900000907000090700010000300096200096005079408000000002000000500468",5.1843,2.4383,1.7777,42.686,15.8717,108,106
"000001089000007230000230000000006090410800025000020061040600000003000002008700010",4.6204,34.4148,1.628,20.8134,16.5466,66,83
"900000320004000080001007050090700010040000006013890040509000002460000079000000000",2.6613,89.5823,0.9361,30.4964,15.5597,125,81
"008040000040902600000000005010056700000807004800100000030200800000000153080031000",0.6648,0.9806,0.2232,83.8434,15.5948,329,93
"000100080050009004789000150000005090000700300897000400000000070040007001000520040",0.0862,1.6857,0.0197,68.4092,23.5871,193,147
"000000009207190305080000060000614090610000003700500006030806900000000030000000800",0.7298,3.3066,0.2529,68.5974,18.2607,195,124
"987000000000003900000900604000740013000130000013890005009000100008020000030000400",0.0818,30.3586,0.0341,20.895,19.4242,68,135
"000004000000300000000900650090005203040200896000800000000000030408000509130079060",14.8959,359.5133,5.1715,11.0685,21.592,56,144
"006500020500010080031000090650000010000691000002000000007008000405007200020304000",0.0969,0.2353,0.0393,27.448,15.9254,95,95
"800654300650012900300080000080040000000000090013006005500000030400000500002000060",0.1188,0.2941,0.037,28.3521,29.9863,56,107
"006009000049300870001800000005004200600001000000080609008050002400000000007003408",0.3932,1.5811,0.1434,51.5129,16.6981,85,103
"600003000000010000000600000040560009000800040010704050360008107000000504120007060",34.9463,35.5097,12.3107,19.0177,13.5178,60,86
"003020019027008000010400007300000000000080000100006070000900200030070901900062003",0.8782,0.3346,0.3164,46.829,11.7039,119,80
"004560000000009000700030000005406000006090325000300460000000970000000503050107040",6.9968,39.8427,2.4578,12.3906,16.5742,62,118
"405020009000001400019000007000008700070210008090006200050000900041000070006000003",0.2541,1.0124,0.0953,57.2877,14.0093,106,84
"000067080007000230000034007020700008000600000608300015200000000801006003006000001",0.2401,0.6284,0.0864,36.7068,18.9853,56,80
"700800001803120760021000000507600000400000007000000000000400008004000000138200059",0.0812,83.982,0.0336,30.8253,20.0534,124,124
"103006080456809000000000000000300090000080204800004005000031900501790600000000000",0.0308,0.6196,0.0169,64.7358,14.0532,132,80
"001000000000080020780100000000508000540000010600000240010605870865710000000000500",0.0324,272.2097,0.0172,14.2975,16.5712,56,109
"003000809020090400800030020000048000000009068100076050005000080001980000000003002",1.5016,17.5856,0.5323,24.3304,14.7019,85,82
"006094000000030070001800054700400010485310000010000500000040607000050000000620000",0.3597,5.8695,0.1149,55.5212,23.0429,120,152
"000000180500000004080200000000000000005800040090302710000450076056000000070023850",6.3546,341.9316,2.1501,13.8228,15.3247,60,97
"900000300004000907000087050800005210700000090003096700509000000000302000000570400",0.6285,4.6041,0.2031,46.9334,15.2982,203,95
"000010080000080004780000000000605000000809001000003502050408000008301005060700018",1.7638,17.0282,0.626,118.1216,16.0221,614,100
"080600000600201000000007050000000200005120096203890040500408102000000000000070400",42.851,11.5696,15.2337,29.8744,13.8573,110,100
"070003200480209000090600400008002009030000042000700000350006008000020500004008000",1.971,21.8574,0.6948,29.1895,13.5249,108,80
"870650301000030000300007000000000002000102809410000003790000000006010000030798000",115.7257,458.9526,39.5861,33.7668,17.8924,178,127
"800000020009001876301876000000000010600000700200080640008400002000900000002060000",3.6335,37.0531,1.0836,24.396,14.9108,71,82
"000070800002000400000430000000080091000001050091000040037000962120000000900020083",0.9233,529.5955,0.3068,22.9237,13.5595,113,82
"000000020054030907300000000806740000000103800003096700500008000060000509030000400",14.7566,4.0129,5.368,38.1124,18.8429,67,90
"900600320604301080001000004000000010040000000000000705000008030060200500032570008",11.0198,316.6528,3.6235,85.6111,30.2651,333,171
"000060080001087004709000150320000090400000000090300000042050008003800000008070040",5.239,8.5208,1.7397,53.0817,25.6295,101,144
"040002000070000040000040320450020090680000000907000638005000000030060070000083005",12.7,1.9065,4.4931,46.8437,14.2031,111,92
"800009300549020870001006004000600000000000000003085049060000132000010007000003000",7.8204,4.186,2.4094,34.2021,25.5804,56,122
"000500000503000006000870040000002009300061080002908000079600000050004100104000600",21.256,3.4129,6.9964,52.4703,13.5715,106,92
"000400290030000600091000403045006010000090034000000056070060000080040000004807000",0.7894,1.9719,0.2729,47.1089,14.0009,121,90
"040260100000901000000305000500010790604000520008500010000008000002700000970030000",0.0279,30.2725,0.0155,13.7713,21.7037,56,107
"700003000043210000920000040000090000400032080012000600000051000004978000000300400",153.6234,399.1012,56.0221,13.6898,16.1317,56,99
"035020809000000000800400020000000000000001000100063004000100002000300706906752041",17.8769,24.4209,5.7348,14.1679,22.1665,56,93
"000083000003900070091005083000000010030012900000850000000098000020040007000530009",0.9842,48.9417,0.3464,24.816,15.5846,76,91
"080000320040020000020800050800600213090203005013005009000400100000000000002030000",1.5257,17.3544,0.5151,25.8795,13.5147,110,94
"000004300004000000321000000790005000000000008010008005589400002060200580000589000",36.7312,416.4162,12.6432,28.7713,35.1737,102,190
"030000010000000430000000007360740090000090062008206070003000940201000000006500080",31.6821,41.8063,10.7927,22.9546,12.0007,71,80
"500708001708000060000064003000080412020001800800405000000006000002040600000800000",2.4711,2.2828,0.8781,47.4905,16.9739,116,97
"000050000900301070000076900798605000005000000003008000500400130000000500130080060",5.4669,46.4791,1.6108,47.9694,17.6674,162,103
"050080000003000670000075000008030000030009000002000000060904000800362100024700309",9.6796,23.9373,3.271,15.2548,23.5915,66,97
"000000700010000004009230056341000090020900041000140060050300000003001000000050003",0.0568,1.3749,0.0268,160.6071,24.4532,506,147
"300060080500890030009034060400000090700300000690072000001005000070000000054000010",0.1691,0.6078,0.0529,31.2957,24.5686,67,89
"870000000500103006301000900005690210004000005200085640060000030007002000000000000",0.7585,30.5997,0.2742,23.6465,16.1902,84,87
"007600020000000907301980054806000200700200000000000740079000100000010070000070008",32.9828,171.2582,11.9451,15.9889,24.2397,58,141
"000000001050010000001907600800040210700102000003806000009400000000001500002070068",0.7935,0.3345,0.2658,21.1768,20.1337,65,91
"006000300009003806321800054080000003604002005010000040000400002030000000000038000",0.28,0.9187,0.1036,47.0282,14.5918,139,81
"201056000000007000709020000120040697007200300600000000000005800000000002070030061",0.0766,0.617,0.0327,18.3912,27.7279,56,99
"003000780000000100780003006004305097060000000000214005500000070600080001000500002",0.03,2.0937,0.0162,96.7944,17.5525,430,119
"000054320004300000000806950000045000600010700200000000500060102000102009000009060",0.5266,3.091,0.187,49.8113,22.8775,84,138
"000000090080219070000600000000060019536800000910030000000900028009007030000350000",0.29,38.5103,0.1038,26.1222,15.8192,93,108
"000040000500030800020806054805000200600000000003080000908000030400060507000020068",0.2087,79.03,0.0779,15.786,13.1961,73,81
"006070800000100000901050702000005001804030000000000000000003005438506000005790003",17.3707,129.8229,6.0314,14.2055,14.7854,56,85
"008000000000000076000070500000009210090710084002080030000000100206008007150907000",2.9112,7.4405,0.983,14.3448,17.7965,68,101
"103450000050000000009000000014000800000000204007204005000600970040090501000531000",0.0831,172.761,0.0348,44.0332,28.6932,247,195
"000607000007000030000400620360700500070300000090256000000003000000000051900002743",0.9799,29.7522,0.339,18.8046,17.3509,56,111
"607400000400000075001070000005000009000300000010054800503002040000000500064083007",19.0436,1.6862,6.5541,55.0421,24.9459,205,157
"076040000540301806000000000000090000090032000010000049900007002000000060057260090",1.7927,3.1493,0.642,34.1545,19.5121,104,117
"980050001000301000001900000090705000000002006010896005000408000000200079002000400",133.9916,97.5658,46.4861,27.9971,17.5017,132,116
"504030000030009064000004780000000000020000000100900070805600000072045008006800005",6.1021,56.6657,2.1738,34.8559,16.6854,124,95
"050730000008100060200500003507023010000801600013000002005600000900000005000000070",8.0151,8.3138,2.668,50.6814,13.2156,117,81
"004006009506080230009030050000005800000870000000103000000068000008000000003750018",0.0585,23.9447,0.0266,20.3143,15.9151,63,85
"000600300000003980021000600006040000000200800200090040070468000008002509002009000",1.2084,12.418,0.429,29.7312,21.3874,72,95
"050000810002000006009040307000000700680490005007030000005000003004009000098200050",3.5548,1.8793,1.2973,95.1378,31.46,379,197
"546002019370000000000006300400008000000007035000005000000710003000059002008200100",31.0874,1164.1263,10.352,20.1707,12.9186,87,82
"003000000006800003080003006200060000000708000097200300030042070000007531008500000",0.032,8.5131,0.0171,39.4828,19.2345,120,121
"780500021040001070001000000000094010090000000200000600060000102400000008050308407",0.6251,2.8785,0.2175,52.5437,16.5948,72,90
"504030090700100000001000700000480310000600000080000600005090000000050038300807056",34.6517,39.304,11.9855,68.505,24.6956,277,152
"080054300000020000021007000000000213705000000210800000500400100400000500130009400",0.7201,1.0031,0.2707,42.7004,14.4288,96,85
"780500020000003000300800004075090000090200700000080009008000130007900000000308490",3.8945,0.7629,1.0924,41.4041,28.3227,66,153
"400300010000100000000040320540701000000009070090080030000010000128900000060200701",1.2693,10.9156,0.433,35.2715,19.7103,56,83
"000800020043109065000000003500000000000310000012580690000000000004900076100070400",7.5235,5.5692,2.6643,39.8629,14.3557,95,86
"200056000050000000709000000300060090000000300890012065501040900000000520070501000",13.2536,46.5817,4.3128,19.5531,15.4643,56,84
"000050700050800000000120006214300800305009000007000005501000000000908500000030602",0.0372,8.1054,0.0195,83.522,26.8376,241,164
"980000020600000900001900050896040010000201000003000045000008000060010079000070008",1.9551,27.1354,0.7067,50.0982,28.5123,248,195
"500070019300001006009000000053028000000000000000130408060710000100000070008263000",1.4459,8.3617,0.4894,25.1322,13.1167,111,84
"302007080500001000009230000000000090000300000090002045200405006800706003906000000",33.9976,21.9816,11.692,46.4248,13.8507,134,81
"806900000950001000301070050700040000000010098013790600000060000007000000000000467",2.8832,6.0897,0.9831,53.1807,16.8242,97,111
"030006080510000204000030100000600000600000301800043000150900470008000025000002000",21.6528,80.1153,7.386,26.7348,19.674,103,114
"870000300004000980300087000000060012000000870010070000098010200200730008030000000",0.6578,0.4173,0.2453,51.0913,13.8315,84,81
"008000001503020006900070000087300002000004008002000090070000104200109087000000050",2.8643,2.4198,0.9806,59.1524,23.9004,125,155
"123000700000000020000000006014000800305090000090010060500002900040000501008001042",0.0526,0.274,0.024,38.0389,13.6872,88,88
"000000900840000060001060040000004002490000580002000090000050100000306009030908206",71.1015,58.8316,24.553,107.3211,26.7088,484,178
"000406080000800100700000000000005000000008014897204365031000000600900030008030000",0.0311,58.7105,0.0171,48.4899,17.3376,180,102
"000040000000002000021000040600005000090100708012000000070000004006030100134200659",156.9853,72.6249,55.9442,17.0192,11.6922,56,87
"053000010600009000800000020000000090570080203008060004000096300001000056006002700",1.2187,9.5767,0.4088,24.3133,17.5384,83,122
"000000301000000080001080600890000010040120090210090000500400000000310009130000460",0.1382,0.6639,0.0555,57.0206,17.4416,172,112
"000060780500000034009034056000000000406800320000000001042600000000090000058000603",0.4746,8.2236,0.1748,55.0324,24.5953,101,151
"100000000456000023000003000014300890005078200000210060500040000002090000908000000",0.0325,1.2553,0.0172,30.4907,13.0776,81,81
"506370010002081040019000000003008000000000035007030008005010680000000050900800000",5.8603,0.2813,2.1387,40.1531,18.8771,69,102
"070000000000100800300800000090605200040002790000000645009460030000230080100000060",15.5284,77.1266,5.6031,37.346,13.0234,230,90
"000072009070009000000046000500000000000000435020000008008003900090068253005200600",7.8048,107.0391,2.1942,25.2753,14.28,96,94
"000000000600000007321980000000705200040003000013890700000000000460002000030579008",42.2534,37.9139,14.7489,16.1299,17.7566,56,99
"005007800000100000809005020002041508000000000090006304703800040200904000000000001",1.0354,2.4088,0.3705,59.58,16.0195,117,94
"050600810000980005009430007002040701500200008108000200040000000000004500000003000",1.1763,11.8945,0.4221,55.8506,29.4131,231,193
"000730000738029000200000080007000009400000005080070000000000020970051038000807900",5.094,230.705,1.7489,38.1302,25.3329,206,188
"053007000600000405000005000300000700000009300090070000005160080231800006080750000",1.0974,1851.8389,0.3778,18.6142,21.711,90,145
"050070010070001500800000007000000700000709000000054008030000002020400903068013005",34.4975,309.6194,11.8771,23.1271,26.3315,135,187
"000043000003010000900000000080490010000021507300580090000050130008100406000008000",3.54,24.9556,1.0202,35.0985,12.9867,169,85
"040500080500001004000030000000000791000009600000102000201000006000006003970813002",7.449,21.2238,2.5267,22.2612,25.8837,71,105
"000006089000000000080123400010000000000000200090004065501040070002890500008501000",0.0277,64.5437,0.0158,19.3906,17.5835,75,96
"000000901800009700900000800500600300090010000000507004009050008054008170000070009",70.5095,1.4555,25.2906,27.2964,21.8666,56,127
"450000800000081005809000600002000000070000000090306050705100000230800000900053002",1.257,1.5183,0.3944,42.082,16.1559,94,94
"090650000600001000000000000080045210000013096000000705500068030400130000030000060",0.7315,2.6296,0.2578,22.3951,12.8134,56,87
"000000000000000070001806954700080000400030700210067000050000037002000000040300692",65.2885,228.0369,20.7063,13.6565,18.688,56,131
"000400009050000023000000400014060090300900210090000000000040070600000501078030602",0.0806,168.0272,0.0179,17.1297,20.2121,75,118
"203006000000907100700120406020060000005800010000004300030000078040008000008500000",0.0289,7.9489,0.0159,25.4814,24.9217,71,125
"000509001000012006320000000085000000000030080010080640068007100030068507000000000",1.4817,0.6687,0.5246,48.2037,13.2201,94,88
"006500000090001000001070000709080210005000069000960500000042037030050000000030090",7.495,4.0323,2.5094,53.7902,21.8125,182,164
"700840001840001000900005040500000000496000000010500000000204000008000006004078209",0.6026,4.7145,0.2221,90.8416,33.4877,252,196
"087000300000021080000000004090045003005000090013000045070460000008030009000500400",0.7757,9.7516,0.2844,46.4172,25.1061,70,150
"030000789000009200009030056020006097010000000000300400000600970000040000950170000",7.5349,48.9076,2.2929,23.621,13.5515,116,83
"700040001840002000000000000080630000096001080010080650000200030030904000050370000",12.4289,19.2139,4.6278,26.346,13.5334,89,86
"000000021650100080000000054000740000040231096000800700000008132008000000032000000",1.2339,1.2875,0.4468,64.8681,15.9658,259,99
"070504001090100000001070900009080000480001000003000008000040000000000400147358002",5.5972,799.4599,1.894,37.7145,21.9964,175,147
"000000100000000300100000200500614000600790503000020000430006000852900004000402001",409.4048,1800.0588,148.867,88.5861,24.1614,479,156
"050000809627009030009005607002700008004090000000050004000003000006074900001000000",0.0736,18.4947,0.0318,17.217,31.6696,56,131
"030156780100080200700000006010400000405000000000000460021040900000900000000501600",0.1093,5.1767,0.0252,49.9403,26.0387,68,148
"030000089000000000089120000020500098500000230698000000012000970060000310000300000",0.0688,13.2151,0.0282,23.0801,36.6817,75,195
"120050000400809120700103000200000007305980000090000300000000000600000500000531040",0.0273,7.4593,0.0152,30.2383,13.4896,95,84
"657408290400000000000600080000800319006000050000000000000040108900107000002580000",0.5172,22.8848,0.1868,33.7067,14.1394,100,82
"007650020650001907000007604090000200000000090000800700009008030000002000000570408",336.6382,768.7977,119.0731,165.4187,16.2693,732,95
"000000000400109075201000083045800009000090000010004000500000008000207006062083000",0.1037,12.7963,0.0408,23.4188,15.0196,75,98
"000008001000900000001500703000009002000670005000000906300296140002100000106000300",0.1046,1.3226,0.0421,38.4069,19.8891,56,86
"030400009000070000009000406020007608000000200090001040010000000864005300905010060",0.0701,13.2676,0.0311,26.196,17.0359,95,92
"000000089000007000080020006200060007305700204800200060000600008000809000908031000",0.0358,2.8408,0.019,59.1371,21.0497,168,149
"060730201000029004000500080000080009409000800000900002800090020900000030010007050",2.1814,40.0442,0.7926,22.6721,21.7379,88,132
"700503000043019070000000540000000000090701200200000607000600005000020100800135000",2.6209,46.2298,0.9532,19.0168,15.3578,76,97
"203006000050700120000000050100005090000007004890000060030002070042008500008000040",0.0777,0.9506,0.0166,54.3996,17.9072,105,101
"030001700060870030009000100020410000000900025090000000140000000600000002050742010",0.0287,0.5228,0.0159,30.8582,13.1305,95,87
"000000020004000007021007050006000000005210806003090040570460000400000070002009400",3.0631,8.6047,1.107,42.9863,18.8011,69,84
"000000100500080230180004000003000608000000342600302000230000076000000020070020001",13.4139,6.1802,4.3712,49.6135,16.3452,185,87
"000004020000000000001907050006740000005020090013096005009000000000300509102009400",22.9429,1.0598,7.9384,37.9896,13.9292,118,88
"000000000372000000019506000453020000000009050200150030000000080120000003960200070",0.3128,21.1884,0.1176,30.5299,14.504,88,88
"065800021003090700000760000000600010000510380310000009000100004000000000000026570",3.3915,39.944,1.2621,44.8159,24.0768,164,164
"035000010007001400010035027060008000000019000100006204003000902200003000000000040",8.4197,15.4473,3.0141,22.0731,31.1519,65,188
"000000009207000000189000200023006000000000000700520010030008000802004001076102050",5.6038,91.7293,1.8066,15.1222,21.951,56,144
"087000000050100007321000600800000010700300890000000740009400100068000009000009060",0.3903,2.5313,0.1452,49.8316,16.5865,68,84
"003006000050000000000100400214005807060780000000204000000002008600000530908000602",0.0776,32.9183,0.033,23.5574,20.7826,56,96
"800090020590023800320000000700405000005001060210900500900602007000000000000000002",0.9647,0.4172,0.3515,50.0767,18.5291,105,127
"030000010007090000019405000000508701004010060008300200050000080000000500006002140",0.0739,28.3059,0.031,73.2542,25.5334,361,185
"000400000000907003789000000004000097300790010007214000530000000000009031000000042",0.0271,1.0621,0.0156,31.5288,17.7949,100,113
"050000000003200075000670000708000000006091002000000050060008107070000530100307008",0.5196,2.1394,0.193,59.6354,23.0334,231,148
"300007000007000300000005007020604098014090003000003010430000900052071000900000000",14.5226,56.4846,5.0092,15.5761,16.6569,67,108
"000406009000980000089120056010300097000000210000200000000000000042000530078000002",0.0296,0.297,0.0165,42.4069,27.3399,56,128
"000000089000100200100004560400715090000800300000302015000000000006070023904000000",0.051,27.8615,0.0291,30.9244,15.7828,122,95
"760003000000000000001006000007052010395001284000000000130080700050000438000000005",16.8772,5.2205,5.4908,55.388,19.0372,124,118
"670080000083009000200000083040002319006000700000704000050000000800010000004050907",0.3909,24.5586,0.125,28.1629,15.8564,77,104
"506000800000800000000540300053600700000200400000035100700000001100060900060000274",1.5762,1.1454,0.5538,41.6862,22.6991,56,98
"020500789560000200700234000000000800010070000800025000000600000070100040008040003",35.9287,0.3526,12.5515,65.5211,15.5005,170,86
"000060000000080340080045207520406000600800003000023000000600000000700030900002850",6.7146,34.5151,2.192,41.7054,23.3965,176,163
"004056009000090030000204100000000890000800300800010000001600908000000500000521603",0.0998,8.1472,0.0413,34.0356,25.7703,70,127
"800009020049320070020000904000004010004010005200005000900000032400100000100900000",0.339,9.4807,0.1102,21.9796,29.8476,56,180
"006000810300980000810000020050020701001400030900130068000000000004000600090060000",0.1355,0.502,0.0665,29.7254,23.8851,65,87
"650000200003000000001075000000560300006090040000034850005000027000206030100000060",0.9613,47.9158,0.3385,25.2154,13.7718,121,85
